"Plot Title: Baro_2022-08-29"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20175475, SEN S/N: 20175475)","Temp, °C (LGR S/N: 20175475, SEN S/N: 20175475)","Coupler Detached (LGR S/N: 20175475)","Coupler Attached (LGR S/N: 20175475)","Host Connected (LGR S/N: 20175475)","Stopped (LGR S/N: 20175475)","End Of File (LGR S/N: 20175475)"
1360,08/29/22 03:45:50 PM,101.609,36.079,,,,,
1361,08/29/22 03:46:00 PM,101.599,36.079,,,,,
1362,08/29/22 03:46:10 PM,101.619,36.079,,,,,
1363,08/29/22 03:46:20 PM,101.629,36.079,,,,,
1364,08/29/22 03:46:30 PM,101.615,35.971,,,,,
1365,08/29/22 03:46:40 PM,101.615,35.971,,,,,
1366,08/29/22 03:46:50 PM,101.595,35.971,,,,,
1367,08/29/22 03:47:00 PM,101.611,35.864,,,,,
1368,08/29/22 03:47:10 PM,101.611,35.864,,,,,
1369,08/29/22 03:47:20 PM,101.621,35.864,,,,,
1370,08/29/22 03:47:30 PM,101.611,35.864,,,,,
1371,08/29/22 03:47:40 PM,101.608,35.756,,,,,
1372,08/29/22 03:47:50 PM,101.638,35.756,,,,,
1373,08/29/22 03:48:00 PM,101.608,35.756,,,,,
1374,08/29/22 03:48:10 PM,101.618,35.756,,,,,
1375,08/29/22 03:48:20 PM,101.614,35.649,,,,,
1376,08/29/22 03:48:30 PM,101.624,35.649,,,,,
1377,08/29/22 03:48:40 PM,101.614,35.649,,,,,
1378,08/29/22 03:48:50 PM,101.614,35.649,,,,,
1379,08/29/22 03:49:00 PM,101.614,35.649,,,,,
1380,08/29/22 03:49:10 PM,101.620,35.542,,,,,
1381,08/29/22 03:49:20 PM,101.590,35.542,,,,,
1382,08/29/22 03:49:30 PM,101.620,35.542,,,,,
1383,08/29/22 03:49:40 PM,101.620,35.542,,,,,
1384,08/29/22 03:49:50 PM,101.597,35.435,,,,,
1385,08/29/22 03:50:00 PM,101.607,35.435,,,,,
1386,08/29/22 03:50:10 PM,101.617,35.435,,,,,
1387,08/29/22 03:50:20 PM,101.607,35.435,,,,,
1388,08/29/22 03:50:30 PM,101.623,35.328,,,,,
1389,08/29/22 03:50:40 PM,101.623,35.328,,,,,
1390,08/29/22 03:50:50 PM,101.623,35.328,,,,,
1391,08/29/22 03:51:00 PM,101.613,35.328,,,,,
1392,08/29/22 03:51:10 PM,101.609,35.222,,,,,
1393,08/29/22 03:51:20 PM,101.599,35.222,,,,,
1394,08/29/22 03:51:30 PM,101.609,35.222,,,,,
1395,08/29/22 03:51:40 PM,101.609,35.222,,,,,
1396,08/29/22 03:51:50 PM,101.579,35.222,,,,,
1397,08/29/22 03:52:00 PM,101.576,35.115,,,,,
1398,08/29/22 03:52:10 PM,101.616,35.115,,,,,
1399,08/29/22 03:52:20 PM,101.586,35.115,,,,,
1400,08/29/22 03:52:30 PM,101.616,35.115,,,,,
1401,08/29/22 03:52:40 PM,101.606,35.115,,,,,
1402,08/29/22 03:52:50 PM,101.612,35.009,,,,,
1403,08/29/22 03:53:00 PM,101.622,35.009,,,,,
1404,08/29/22 03:53:10 PM,101.612,35.009,,,,,
1405,08/29/22 03:53:20 PM,101.622,35.009,,,,,
1406,08/29/22 03:53:30 PM,101.602,35.009,,,,,
1407,08/29/22 03:53:40 PM,101.602,35.009,,,,,
1408,08/29/22 03:53:50 PM,101.568,34.903,,,,,
1409,08/29/22 03:54:00 PM,101.598,34.903,,,,,
1410,08/29/22 03:54:10 PM,101.598,34.903,,,,,
1411,08/29/22 03:54:20 PM,101.608,34.903,,,,,
1412,08/29/22 03:54:30 PM,101.618,34.903,,,,,
1413,08/29/22 03:54:40 PM,101.598,34.903,,,,,
1414,08/29/22 03:54:50 PM,101.595,34.796,,,,,
1415,08/29/22 03:55:00 PM,101.595,34.796,,,,,
1416,08/29/22 03:55:10 PM,101.605,34.796,,,,,
1417,08/29/22 03:55:20 PM,101.595,34.796,,,,,
1418,08/29/22 03:55:30 PM,101.605,34.796,,,,,
1419,08/29/22 03:55:40 PM,101.611,34.691,,,,,
1420,08/29/22 03:55:50 PM,101.601,34.691,,,,,
1421,08/29/22 03:56:00 PM,101.601,34.691,,,,,
1422,08/29/22 03:56:10 PM,101.601,34.691,,,,,
1423,08/29/22 03:56:20 PM,101.621,34.691,,,,,
1424,08/29/22 03:56:30 PM,101.611,34.691,,,,,
1425,08/29/22 03:56:40 PM,101.601,34.691,,,,,
1426,08/29/22 03:56:50 PM,101.617,34.585,,,,,
1427,08/29/22 03:57:00 PM,101.597,34.585,,,,,
1428,08/29/22 03:57:10 PM,101.607,34.585,,,,,
1429,08/29/22 03:57:20 PM,101.597,34.585,,,,,
1430,08/29/22 03:57:30 PM,101.587,34.585,,,,,
1431,08/29/22 03:57:40 PM,101.607,34.585,,,,,
1432,08/29/22 03:57:50 PM,101.637,34.585,,,,,
1433,08/29/22 03:58:00 PM,101.614,34.479,,,,,
1434,08/29/22 03:58:10 PM,101.604,34.479,,,,,
1435,08/29/22 03:58:20 PM,101.614,34.479,,,,,
1436,08/29/22 03:58:30 PM,101.614,34.479,,,,,
1437,08/29/22 03:58:40 PM,101.604,34.479,,,,,
1438,08/29/22 03:58:50 PM,101.614,34.479,,,,,
1439,08/29/22 03:59:00 PM,101.620,34.374,,,,,
1440,08/29/22 03:59:10 PM,101.610,34.374,,,,,
1441,08/29/22 03:59:20 PM,101.610,34.374,,,,,
1442,08/29/22 03:59:30 PM,101.610,34.374,,,,,
1443,08/29/22 03:59:40 PM,101.620,34.374,,,,,
1444,08/29/22 03:59:50 PM,101.610,34.374,,,,,
1445,08/29/22 04:00:00 PM,101.620,34.374,,,,,
1446,08/29/22 04:00:10 PM,101.587,34.268,,,,,
1447,08/29/22 04:00:20 PM,101.607,34.268,,,,,
1448,08/29/22 04:00:30 PM,101.607,34.268,,,,,
1449,08/29/22 04:00:40 PM,101.597,34.268,,,,,
1450,08/29/22 04:00:50 PM,101.597,34.268,,,,,
1451,08/29/22 04:01:00 PM,101.607,34.268,,,,,
1452,08/29/22 04:01:10 PM,101.617,34.268,,,,,
1453,08/29/22 04:01:20 PM,101.573,34.163,,,,,
1454,08/29/22 04:01:30 PM,101.583,34.163,,,,,
1455,08/29/22 04:01:40 PM,101.583,34.163,,,,,
1456,08/29/22 04:01:50 PM,101.583,34.163,,,,,
1457,08/29/22 04:02:00 PM,101.593,34.163,,,,,
1458,08/29/22 04:02:10 PM,101.583,34.163,,,,,
1459,08/29/22 04:02:20 PM,101.589,34.058,,,,,
1460,08/29/22 04:02:30 PM,101.609,34.058,,,,,
1461,08/29/22 04:02:40 PM,101.609,34.058,,,,,
1462,08/29/22 04:02:50 PM,101.609,34.058,,,,,
1463,08/29/22 04:03:00 PM,101.599,34.058,,,,,
1464,08/29/22 04:03:10 PM,101.599,34.058,,,,,
1465,08/29/22 04:03:20 PM,101.606,33.953,,,,,
1466,08/29/22 04:03:30 PM,101.586,33.953,,,,,
1467,08/29/22 04:03:40 PM,101.606,33.953,,,,,
1468,08/29/22 04:03:50 PM,101.596,33.953,,,,,
1469,08/29/22 04:04:00 PM,101.616,33.953,,,,,
1470,08/29/22 04:04:10 PM,101.606,33.953,,,,,
1471,08/29/22 04:04:20 PM,101.596,33.953,,,,,
1472,08/29/22 04:04:30 PM,101.596,33.953,,,,,
1473,08/29/22 04:04:40 PM,101.592,33.848,,,,,
1474,08/29/22 04:04:50 PM,101.602,33.848,,,,,
1475,08/29/22 04:05:00 PM,101.622,33.848,,,,,
1476,08/29/22 04:05:10 PM,101.612,33.848,,,,,
1477,08/29/22 04:05:20 PM,101.612,33.848,,,,,
1478,08/29/22 04:05:30 PM,101.612,33.848,,,,,
1479,08/29/22 04:05:40 PM,101.622,33.848,,,,,
1480,08/29/22 04:05:50 PM,101.612,33.848,,,,,
1481,08/29/22 04:06:00 PM,101.608,33.743,,,,,
1482,08/29/22 04:06:10 PM,101.588,33.743,,,,,
1483,08/29/22 04:06:20 PM,101.618,33.743,,,,,
1484,08/29/22 04:06:30 PM,101.578,33.743,,,,,
1485,08/29/22 04:06:40 PM,101.598,33.743,,,,,
1486,08/29/22 04:06:50 PM,101.598,33.743,,,,,
1487,08/29/22 04:07:00 PM,101.608,33.743,,,,,
1488,08/29/22 04:07:10 PM,101.598,33.743,,,,,
1489,08/29/22 04:07:20 PM,101.605,33.639,,,,,
1490,08/29/22 04:07:30 PM,101.615,33.639,,,,,
1491,08/29/22 04:07:40 PM,101.615,33.639,,,,,
1492,08/29/22 04:07:50 PM,101.615,33.639,,,,,
1493,08/29/22 04:08:00 PM,101.605,33.639,,,,,
1494,08/29/22 04:08:10 PM,101.625,33.639,,,,,
1495,08/29/22 04:08:20 PM,101.615,33.639,,,,,
1496,08/29/22 04:08:30 PM,101.631,33.535,,,,,
1497,08/29/22 04:08:40 PM,101.621,33.535,,,,,
1498,08/29/22 04:08:50 PM,101.621,33.535,,,,,
1499,08/29/22 04:09:00 PM,101.611,33.535,,,,,
1500,08/29/22 04:09:10 PM,101.621,33.535,,,,,
1501,08/29/22 04:09:20 PM,101.591,33.535,,,,,
1502,08/29/22 04:09:30 PM,101.621,33.535,,,,,
1503,08/29/22 04:09:40 PM,101.621,33.535,,,,,
1504,08/29/22 04:09:50 PM,101.608,33.430,,,,,
1505,08/29/22 04:10:00 PM,101.618,33.430,,,,,
1506,08/29/22 04:10:10 PM,101.618,33.430,,,,,
1507,08/29/22 04:10:20 PM,101.608,33.430,,,,,
1508,08/29/22 04:10:30 PM,101.628,33.430,,,,,
1509,08/29/22 04:10:40 PM,101.608,33.430,,,,,
1510,08/29/22 04:10:50 PM,101.608,33.430,,,,,
1511,08/29/22 04:11:00 PM,101.618,33.430,,,,,
1512,08/29/22 04:11:10 PM,101.614,33.326,,,,,
1513,08/29/22 04:11:20 PM,101.614,33.326,,,,,
1514,08/29/22 04:11:30 PM,101.604,33.326,,,,,
1515,08/29/22 04:11:40 PM,101.624,33.326,,,,,
1516,08/29/22 04:11:50 PM,101.614,33.326,,,,,
1517,08/29/22 04:12:00 PM,101.604,33.326,,,,,
1518,08/29/22 04:12:10 PM,101.604,33.326,,,,,
1519,08/29/22 04:12:20 PM,101.624,33.326,,,,,
1520,08/29/22 04:12:30 PM,101.600,33.222,,,,,
1521,08/29/22 04:12:40 PM,101.610,33.222,,,,,
1522,08/29/22 04:12:50 PM,101.610,33.222,,,,,
1523,08/29/22 04:13:00 PM,101.600,33.222,,,,,
1524,08/29/22 04:13:10 PM,101.610,33.222,,,,,
1525,08/29/22 04:13:20 PM,101.600,33.222,,,,,
1526,08/29/22 04:13:30 PM,101.610,33.222,,,,,
1527,08/29/22 04:13:40 PM,101.580,33.222,,,,,
1528,08/29/22 04:13:50 PM,101.610,33.222,,,,,
1529,08/29/22 04:14:00 PM,101.597,33.118,,,,,
1530,08/29/22 04:14:10 PM,101.607,33.118,,,,,
1531,08/29/22 04:14:20 PM,101.597,33.118,,,,,
1532,08/29/22 04:14:30 PM,101.597,33.118,,,,,
1533,08/29/22 04:14:40 PM,101.607,33.118,,,,,
1534,08/29/22 04:14:50 PM,101.607,33.118,,,,,
1535,08/29/22 04:15:00 PM,101.587,33.118,,,,,
1536,08/29/22 04:15:10 PM,101.607,33.118,,,,,
1537,08/29/22 04:15:20 PM,101.603,33.014,,,,,
1538,08/29/22 04:15:30 PM,101.593,33.014,,,,,
1539,08/29/22 04:15:40 PM,101.593,33.014,,,,,
1540,08/29/22 04:15:50 PM,101.603,33.014,,,,,
1541,08/29/22 04:16:00 PM,101.603,33.014,,,,,
1542,08/29/22 04:16:10 PM,101.603,33.014,,,,,
1543,08/29/22 04:16:20 PM,101.603,33.014,,,,,
1544,08/29/22 04:16:30 PM,101.613,33.014,,,,,
1545,08/29/22 04:16:40 PM,101.613,33.014,,,,,
1546,08/29/22 04:16:50 PM,101.603,33.014,,,,,
1547,08/29/22 04:17:00 PM,101.613,33.014,,,,,
1548,08/29/22 04:17:10 PM,101.613,33.014,,,,,
1549,08/29/22 04:17:20 PM,101.613,33.014,,,,,
1550,08/29/22 04:17:30 PM,101.600,32.911,,,,,
1551,08/29/22 04:17:40 PM,101.620,32.911,,,,,
1552,08/29/22 04:17:50 PM,101.610,32.911,,,,,
1553,08/29/22 04:18:00 PM,101.590,32.911,,,,,
1554,08/29/22 04:18:10 PM,101.620,32.911,,,,,
1555,08/29/22 04:18:20 PM,101.620,32.911,,,,,
1556,08/29/22 04:18:30 PM,101.610,32.911,,,,,
1557,08/29/22 04:18:40 PM,101.610,32.911,,,,,
1558,08/29/22 04:18:50 PM,101.630,32.911,,,,,
1559,08/29/22 04:19:00 PM,101.620,32.911,,,,,
1560,08/29/22 04:19:10 PM,101.610,32.911,,,,,
1561,08/29/22 04:19:20 PM,101.610,32.911,,,,,
1562,08/29/22 04:19:30 PM,101.610,32.911,,,,,
1563,08/29/22 04:19:40 PM,101.610,32.911,,,,,
1564,08/29/22 04:19:50 PM,101.600,32.911,,,,,
1565,08/29/22 04:20:00 PM,101.610,32.911,,,,,
1566,08/29/22 04:20:10 PM,101.606,32.807,,,,,
1567,08/29/22 04:20:20 PM,101.626,32.807,,,,,
1568,08/29/22 04:20:30 PM,101.596,32.807,,,,,
1569,08/29/22 04:20:40 PM,101.606,32.807,,,,,
1570,08/29/22 04:20:50 PM,101.606,32.807,,,,,
1571,08/29/22 04:21:00 PM,101.606,32.807,,,,,
1572,08/29/22 04:21:10 PM,101.606,32.807,,,,,
1573,08/29/22 04:21:20 PM,101.596,32.807,,,,,
1574,08/29/22 04:21:30 PM,101.596,32.807,,,,,
1575,08/29/22 04:21:40 PM,101.596,32.807,,,,,
1576,08/29/22 04:21:50 PM,101.616,32.807,,,,,
1577,08/29/22 04:22:00 PM,101.606,32.807,,,,,
1578,08/29/22 04:22:10 PM,101.616,32.807,,,,,
1579,08/29/22 04:22:20 PM,101.596,32.807,,,,,
1580,08/29/22 04:22:30 PM,101.616,32.807,,,,,
1581,08/29/22 04:22:40 PM,101.623,32.704,,,,,
1582,08/29/22 04:22:50 PM,101.623,32.704,,,,,
1583,08/29/22 04:23:00 PM,101.603,32.704,,,,,
1584,08/29/22 04:23:10 PM,101.623,32.704,,,,,
1585,08/29/22 04:23:20 PM,101.593,32.704,,,,,
1586,08/29/22 04:23:30 PM,101.603,32.704,,,,,
1587,08/29/22 04:23:40 PM,101.613,32.704,,,,,
1588,08/29/22 04:23:50 PM,101.603,32.704,,,,,
1589,08/29/22 04:24:00 PM,101.603,32.704,,,,,
1590,08/29/22 04:24:10 PM,101.613,32.704,,,,,
1591,08/29/22 04:24:20 PM,101.603,32.704,,,,,
1592,08/29/22 04:24:30 PM,101.593,32.704,,,,,
1593,08/29/22 04:24:40 PM,101.613,32.704,,,,,
1594,08/29/22 04:24:50 PM,101.613,32.704,,,,,
1595,08/29/22 04:25:00 PM,101.613,32.704,,,,,
1596,08/29/22 04:25:10 PM,101.593,32.704,,,,,
1597,08/29/22 04:25:20 PM,101.599,32.600,,,,,
1598,08/29/22 04:25:30 PM,101.589,32.600,,,,,
1599,08/29/22 04:25:40 PM,101.609,32.600,,,,,
1600,08/29/22 04:25:50 PM,101.579,32.600,,,,,
1601,08/29/22 04:26:00 PM,101.609,32.600,,,,,
1602,08/29/22 04:26:10 PM,101.599,32.600,,,,,
1603,08/29/22 04:26:20 PM,101.599,32.600,,,,,
1604,08/29/22 04:26:30 PM,101.599,32.600,,,,,
1605,08/29/22 04:26:40 PM,101.609,32.600,,,,,
1606,08/29/22 04:26:50 PM,101.599,32.600,,,,,
1607,08/29/22 04:27:00 PM,101.609,32.600,,,,,
1608,08/29/22 04:27:10 PM,101.615,32.497,,,,,
1609,08/29/22 04:27:20 PM,101.615,32.497,,,,,
1610,08/29/22 04:27:30 PM,101.625,32.497,,,,,
1611,08/29/22 04:27:40 PM,101.615,32.497,,,,,
1612,08/29/22 04:27:50 PM,101.605,32.497,,,,,
1613,08/29/22 04:28:00 PM,101.595,32.497,,,,,
1614,08/29/22 04:28:10 PM,101.595,32.497,,,,,
1615,08/29/22 04:28:20 PM,101.615,32.497,,,,,
1616,08/29/22 04:28:30 PM,101.625,32.497,,,,,
1617,08/29/22 04:28:40 PM,101.615,32.497,,,,,
1618,08/29/22 04:28:50 PM,101.605,32.497,,,,,
1619,08/29/22 04:29:00 PM,101.615,32.497,,,,,
1620,08/29/22 04:29:10 PM,101.615,32.497,,,,,
1621,08/29/22 04:29:20 PM,101.592,32.394,,,,,
1622,08/29/22 04:29:30 PM,101.612,32.394,,,,,
1623,08/29/22 04:29:40 PM,101.602,32.394,,,,,
1624,08/29/22 04:29:50 PM,101.612,32.394,,,,,
1625,08/29/22 04:30:00 PM,101.622,32.394,,,,,
1626,08/29/22 04:30:10 PM,101.622,32.394,,,,,
1627,08/29/22 04:30:20 PM,101.612,32.394,,,,,
1628,08/29/22 04:30:30 PM,101.622,32.394,,,,,
1629,08/29/22 04:30:40 PM,101.612,32.394,,,,,
1630,08/29/22 04:30:50 PM,101.622,32.394,,,,,
1631,08/29/22 04:31:00 PM,101.622,32.394,,,,,
1632,08/29/22 04:31:10 PM,101.612,32.394,,,,,
1633,08/29/22 04:31:20 PM,101.622,32.394,,,,,
1634,08/29/22 04:31:30 PM,101.628,32.291,,,,,
1635,08/29/22 04:31:40 PM,101.618,32.291,,,,,
1636,08/29/22 04:31:50 PM,101.608,32.291,,,,,
1637,08/29/22 04:32:00 PM,101.618,32.291,,,,,
1638,08/29/22 04:32:10 PM,101.618,32.291,,,,,
1639,08/29/22 04:32:20 PM,101.618,32.291,,,,,
1640,08/29/22 04:32:30 PM,101.618,32.291,,,,,
1641,08/29/22 04:32:40 PM,101.608,32.291,,,,,
1642,08/29/22 04:32:50 PM,101.628,32.291,,,,,
1643,08/29/22 04:33:00 PM,101.608,32.291,,,,,
1644,08/29/22 04:33:10 PM,101.618,32.291,,,,,
1645,08/29/22 04:33:20 PM,101.618,32.291,,,,,
1646,08/29/22 04:33:30 PM,101.588,32.291,,,,,
1647,08/29/22 04:33:40 PM,101.608,32.291,,,,,
1648,08/29/22 04:33:50 PM,101.588,32.291,,,,,
1649,08/29/22 04:34:00 PM,101.608,32.291,,,,,
1650,08/29/22 04:34:10 PM,101.595,32.188,,,,,
1651,08/29/22 04:34:20 PM,101.605,32.188,,,,,
1652,08/29/22 04:34:30 PM,101.625,32.188,,,,,
1653,08/29/22 04:34:40 PM,101.605,32.188,,,,,
1654,08/29/22 04:34:50 PM,101.615,32.188,,,,,
1655,08/29/22 04:35:00 PM,101.615,32.188,,,,,
1656,08/29/22 04:35:10 PM,101.595,32.188,,,,,
1657,08/29/22 04:35:20 PM,101.595,32.188,,,,,
1658,08/29/22 04:35:30 PM,101.605,32.188,,,,,
1659,08/29/22 04:35:40 PM,101.605,32.188,,,,,
1660,08/29/22 04:35:50 PM,101.605,32.188,,,,,
1661,08/29/22 04:36:00 PM,101.605,32.188,,,,,
1662,08/29/22 04:36:10 PM,101.615,32.188,,,,,
1663,08/29/22 04:36:20 PM,101.605,32.188,,,,,
1664,08/29/22 04:36:30 PM,101.605,32.188,,,,,
1665,08/29/22 04:36:40 PM,101.605,32.188,,,,,
1666,08/29/22 04:36:50 PM,101.585,32.188,,,,,
1667,08/29/22 04:37:00 PM,101.595,32.188,,,,,
1668,08/29/22 04:37:10 PM,101.585,32.188,,,,,
1669,08/29/22 04:37:20 PM,101.605,32.188,,,,,
1670,08/29/22 04:37:30 PM,101.615,32.188,,,,,
1671,08/29/22 04:37:40 PM,101.605,32.188,,,,,
1672,08/29/22 04:37:50 PM,101.615,32.188,,,,,
1673,08/29/22 04:38:00 PM,101.595,32.188,,,,,
1674,08/29/22 04:38:10 PM,101.595,32.188,,,,,
1675,08/29/22 04:38:20 PM,101.605,32.188,,,,,
1676,08/29/22 04:38:30 PM,101.605,32.188,,,,,
1677,08/29/22 04:38:40 PM,101.605,32.188,,,,,
1678,08/29/22 04:38:50 PM,101.595,32.188,,,,,
1679,08/29/22 04:39:00 PM,101.585,32.188,,,,,
1680,08/29/22 04:39:10 PM,101.585,32.188,,,,,
1681,08/29/22 04:39:20 PM,101.585,32.188,,,,,
1682,08/29/22 04:39:30 PM,101.595,32.188,,,,,
1683,08/29/22 04:39:40 PM,101.585,32.188,,,,,
1684,08/29/22 04:39:50 PM,101.595,32.188,,,,,
1685,08/29/22 04:40:00 PM,101.595,32.188,,,,,
1686,08/29/22 04:40:10 PM,101.595,32.188,,,,,
1687,08/29/22 04:40:20 PM,101.595,32.188,,,,,
1688,08/29/22 04:40:30 PM,101.595,32.188,,,,,
1689,08/29/22 04:40:40 PM,101.595,32.188,,,,,
1690,08/29/22 04:40:50 PM,101.595,32.188,,,,,
1691,08/29/22 04:41:00 PM,101.605,32.188,,,,,
1692,08/29/22 04:41:10 PM,101.595,32.188,,,,,
1693,08/29/22 04:41:20 PM,101.575,32.188,,,,,
1694,08/29/22 04:41:30 PM,101.595,32.188,,,,,
1695,08/29/22 04:41:40 PM,101.585,32.188,,,,,
1696,08/29/22 04:41:50 PM,101.585,32.188,,,,,
1697,08/29/22 04:42:00 PM,101.595,32.188,,,,,
1698,08/29/22 04:42:10 PM,101.585,32.188,,,,,
1699,08/29/22 04:42:20 PM,101.605,32.188,,,,,
1700,08/29/22 04:42:30 PM,101.605,32.188,,,,,
1701,08/29/22 04:42:40 PM,101.605,32.188,,,,,
1702,08/29/22 04:42:50 PM,101.605,32.188,,,,,
1703,08/29/22 04:43:00 PM,101.608,32.291,,,,,
1704,08/29/22 04:43:10 PM,101.578,32.291,,,,,
1705,08/29/22 04:43:20 PM,101.608,32.291,,,,,
1706,08/29/22 04:43:30 PM,101.598,32.291,,,,,
1707,08/29/22 04:43:40 PM,101.588,32.291,,,,,
1708,08/29/22 04:43:50 PM,101.588,32.291,,,,,
1709,08/29/22 04:44:00 PM,101.598,32.291,,,,,
1710,08/29/22 04:44:10 PM,101.588,32.291,,,,,
1711,08/29/22 04:44:20 PM,101.598,32.291,,,,,
1712,08/29/22 04:44:30 PM,101.578,32.291,,,,,
1713,08/29/22 04:44:40 PM,101.578,32.291,,,,,
1714,08/29/22 04:44:50 PM,101.568,32.291,,,,,
1715,08/29/22 04:45:00 PM,101.578,32.291,,,,,
1716,08/29/22 04:45:10 PM,101.598,32.291,,,,,
1717,08/29/22 04:45:20 PM,101.598,32.291,,,,,
1718,08/29/22 04:45:30 PM,101.598,32.291,,,,,
1719,08/29/22 04:45:40 PM,101.598,32.291,,,,,
1720,08/29/22 04:45:50 PM,101.588,32.291,,,,,
1721,08/29/22 04:46:00 PM,101.588,32.291,,,,,
1722,08/29/22 04:46:10 PM,101.588,32.291,,,,,
1723,08/29/22 04:46:20 PM,101.592,32.394,,,,,
1724,08/29/22 04:46:30 PM,101.592,32.394,,,,,
1725,08/29/22 04:46:40 PM,101.592,32.394,,,,,
1726,08/29/22 04:46:50 PM,101.582,32.394,,,,,
1727,08/29/22 04:47:00 PM,101.562,32.394,,,,,
1728,08/29/22 04:47:10 PM,101.592,32.394,,,,,
1729,08/29/22 04:47:20 PM,101.592,32.394,,,,,
1730,08/29/22 04:47:30 PM,101.602,32.394,,,,,
1731,08/29/22 04:47:40 PM,101.592,32.394,,,,,
1732,08/29/22 04:47:50 PM,101.602,32.394,,,,,
1733,08/29/22 04:48:00 PM,101.582,32.394,,,,,
1734,08/29/22 04:48:10 PM,101.582,32.394,,,,,
1735,08/29/22 04:48:20 PM,101.582,32.394,,,,,
1736,08/29/22 04:48:30 PM,101.585,32.497,,,,,
1737,08/29/22 04:48:40 PM,101.595,32.497,,,,,
1738,08/29/22 04:48:50 PM,101.595,32.497,,,,,
1739,08/29/22 04:49:00 PM,101.605,32.497,,,,,
1740,08/29/22 04:49:10 PM,101.585,32.497,,,,,
1741,08/29/22 04:49:20 PM,101.585,32.497,,,,,
1742,08/29/22 04:49:30 PM,101.595,32.497,,,,,
1743,08/29/22 04:49:40 PM,101.595,32.497,,,,,
1744,08/29/22 04:49:50 PM,101.605,32.497,,,,,
1745,08/29/22 04:50:00 PM,101.595,32.497,,,,,
1746,08/29/22 04:50:10 PM,101.585,32.497,,,,,
1747,08/29/22 04:50:20 PM,101.575,32.497,,,,,
1748,08/29/22 04:50:30 PM,101.595,32.497,,,,,
1749,08/29/22 04:50:40 PM,101.585,32.497,,,,,
1750,08/29/22 04:50:50 PM,101.595,32.497,,,,,
1751,08/29/22 04:51:00 PM,101.609,32.600,,,,,
1752,08/29/22 04:51:10 PM,101.599,32.600,,,,,
1753,08/29/22 04:51:20 PM,101.619,32.600,,,,,
1754,08/29/22 04:51:30 PM,101.629,32.600,,,,,
1755,08/29/22 04:51:40 PM,101.599,32.600,,,,,
1756,08/29/22 04:51:50 PM,101.629,32.600,,,,,
1757,08/29/22 04:52:00 PM,101.609,32.600,,,,,
1758,08/29/22 04:52:10 PM,101.619,32.600,,,,,
1759,08/29/22 04:52:20 PM,101.609,32.600,,,,,
1760,08/29/22 04:52:30 PM,101.609,32.600,,,,,
1761,08/29/22 04:52:40 PM,101.599,32.600,,,,,
1762,08/29/22 04:52:50 PM,101.599,32.600,,,,,
1763,08/29/22 04:53:00 PM,101.599,32.600,,,,,
1764,08/29/22 04:53:10 PM,101.619,32.600,,,,,
1765,08/29/22 04:53:20 PM,101.613,32.704,,,,,
1766,08/29/22 04:53:30 PM,101.573,32.704,,,,,
1767,08/29/22 04:53:40 PM,101.583,32.704,,,,,
1768,08/29/22 04:53:50 PM,101.583,32.704,,,,,
1769,08/29/22 04:54:00 PM,101.573,32.704,,,,,
1770,08/29/22 04:54:10 PM,101.593,32.704,,,,,
1771,08/29/22 04:54:20 PM,101.583,32.704,,,,,
1772,08/29/22 04:54:30 PM,101.573,32.704,,,,,
1773,08/29/22 04:54:40 PM,101.583,32.704,,,,,
1774,08/29/22 04:54:50 PM,101.593,32.704,,,,,
1775,08/29/22 04:55:00 PM,101.583,32.704,,,,,
1776,08/29/22 04:55:10 PM,101.583,32.704,,,,,
1777,08/29/22 04:55:20 PM,101.593,32.704,,,,,
1778,08/29/22 04:55:30 PM,101.583,32.704,,,,,
1779,08/29/22 04:55:40 PM,101.583,32.704,,,,,
1780,08/29/22 04:55:50 PM,101.563,32.704,,,,,
1781,08/29/22 04:56:00 PM,101.593,32.704,,,,,
1782,08/29/22 04:56:10 PM,101.583,32.704,,,,,
1783,08/29/22 04:56:20 PM,101.573,32.704,,,,,
1784,08/29/22 04:56:30 PM,101.573,32.704,,,,,
1785,08/29/22 04:56:40 PM,101.586,32.807,,,,,
1786,08/29/22 04:56:50 PM,101.586,32.807,,,,,
1787,08/29/22 04:57:00 PM,101.586,32.807,,,,,
1788,08/29/22 04:57:10 PM,101.576,32.807,,,,,
1789,08/29/22 04:57:20 PM,101.576,32.807,,,,,
1790,08/29/22 04:57:30 PM,101.576,32.807,,,,,
1791,08/29/22 04:57:40 PM,101.586,32.807,,,,,
1792,08/29/22 04:57:50 PM,101.576,32.807,,,,,
1793,08/29/22 04:58:00 PM,101.606,32.807,,,,,
1794,08/29/22 04:58:10 PM,101.576,32.807,,,,,
1795,08/29/22 04:58:20 PM,101.596,32.807,,,,,
1796,08/29/22 04:58:30 PM,101.606,32.807,,,,,
1797,08/29/22 04:58:40 PM,101.586,32.807,,,,,
1798,08/29/22 04:58:50 PM,101.586,32.807,,,,,
1799,08/29/22 04:59:00 PM,101.586,32.807,,,,,
1800,08/29/22 04:59:10 PM,101.576,32.807,,,,,
1801,08/29/22 04:59:20 PM,101.576,32.807,,,,,
1802,08/29/22 04:59:30 PM,101.566,32.807,,,,,
1803,08/29/22 04:59:40 PM,101.556,32.807,,,,,
1804,08/29/22 04:59:50 PM,101.566,32.807,,,,,
